"ResponseId","scenario_abb","MP_R1","MP_R2","MP_R3","MP_R4","M_1","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consentQ","age","gender","gender_4_TEXT","S_M_R_1","S_M_R_2","S_M_R_3","S_M_R_4","S_M_M_1","J_ND1_R_1","J_ND1_R_2","J_ND1_R_3","J_ND1_R_4","J_ND1_M_1","C_ND2_R_1","C_ND2_R_2","C_ND2_R_3","C_ND2_R_4","C_ND2_M_1","F_M_R_1","F_M_R_2","F_M_R_3","F_M_R_4","F_M_M_1","A_M_R_1","A_M_R_2","A_M_R_3","A_M_R_4","A_M_M_1","R_M_R_1","R_M_R_2","R_M_R_3","R_M_R_4","R_M_M_1","attn_chk_1Q","attn_chk_2_Q","condition","R_tot","M1","M1R_tot"
"R_3MosIQuJh5QRLmF","Robin",7,7,7,7,100,2022-01-31 06:46:34,2022-01-31 06:49:07,100,153,TRUE,2022-01-31 06:49:08,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"Satisfied","Basketball","Diagnostic",7,100,1.38391061088947
"R_UX4tM1gC26WmMVP","Sam",2,2,2,2,15,2022-01-31 06:45:38,2022-01-31 06:49:13,100,215,TRUE,2022-01-31 06:49:14,NA,NA,NA,NA,"anonymous","EN","Yes",42,"Male",NA,2,2,2,2,15,4,3,4,4,40,4,3,4,4,40,3,3,4,4,35,3,3,4,3,30,1,1,1,1,0,"None of the above","Soccer","Diagnostic",2,15,-1.82975183031791
"R_UX4tM1gC26WmMVP","Jackie",4,3,4,4,40,2022-01-31 06:45:38,2022-01-31 06:49:13,100,215,TRUE,2022-01-31 06:49:14,NA,NA,NA,NA,"anonymous","EN","Yes",42,"Male",NA,2,2,2,2,15,4,3,4,4,40,4,3,4,4,40,3,3,4,4,35,3,3,4,3,30,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",3.75,40,-0.797254853089688
"R_UX4tM1gC26WmMVP","Charlie",4,3,4,4,40,2022-01-31 06:45:38,2022-01-31 06:49:13,100,215,TRUE,2022-01-31 06:49:14,NA,NA,NA,NA,"anonymous","EN","Yes",42,"Male",NA,2,2,2,2,15,4,3,4,4,40,4,3,4,4,40,3,3,4,4,35,3,3,4,3,30,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",3.75,40,-0.797254853089688
"R_UX4tM1gC26WmMVP","Francis",3,3,4,4,35,2022-01-31 06:45:38,2022-01-31 06:49:13,100,215,TRUE,2022-01-31 06:49:14,NA,NA,NA,NA,"anonymous","EN","Yes",42,"Male",NA,2,2,2,2,15,4,3,4,4,40,4,3,4,4,40,3,3,4,4,35,3,3,4,3,30,1,1,1,1,0,"None of the above","Soccer","Diagnostic",3.5,35,-0.972509271549166
"R_UX4tM1gC26WmMVP","Alex",3,3,4,3,30,2022-01-31 06:45:38,2022-01-31 06:49:13,100,215,TRUE,2022-01-31 06:49:14,NA,NA,NA,NA,"anonymous","EN","Yes",42,"Male",NA,2,2,2,2,15,4,3,4,4,40,4,3,4,4,40,3,3,4,4,35,3,3,4,3,30,1,1,1,1,0,"None of the above","Soccer","Diagnostic",3.25,30,-1.14776369000864
"R_UX4tM1gC26WmMVP","Robin",1,1,1,1,0,2022-01-31 06:45:38,2022-01-31 06:49:13,100,215,TRUE,2022-01-31 06:49:14,NA,NA,NA,NA,"anonymous","EN","Yes",42,"Male",NA,2,2,2,2,15,4,3,4,4,40,4,3,4,4,40,3,3,4,4,35,3,3,4,3,30,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_3338clEAvXhnNLz","Sam",7,6,7,6,100,2022-01-31 06:45:46,2022-01-31 06:49:14,100,207,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,6,7,6,100,7,6,7,6,96,7,6,7,6,100,7,6,7,6,94,7,6,7,6,91,7,6,7,6,93,"Happy","Basketball","Diagnostic",6.5,100,1.22768572595863
"R_3338clEAvXhnNLz","Jackie",7,6,7,6,96,2022-01-31 06:45:46,2022-01-31 06:49:14,100,207,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,6,7,6,100,7,6,7,6,96,7,6,7,6,100,7,6,7,6,94,7,6,7,6,91,7,6,7,6,93,"Happy","Basketball","Non-Diagnostic",6.5,96,1.14997214516338
"R_3338clEAvXhnNLz","Charlie",7,6,7,6,100,2022-01-31 06:45:46,2022-01-31 06:49:14,100,207,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,6,7,6,100,7,6,7,6,96,7,6,7,6,100,7,6,7,6,94,7,6,7,6,91,7,6,7,6,93,"Happy","Basketball","Non-Diagnostic",6.5,100,1.22768572595863
"R_3338clEAvXhnNLz","Francis",7,6,7,6,94,2022-01-31 06:45:46,2022-01-31 06:49:14,100,207,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,6,7,6,100,7,6,7,6,96,7,6,7,6,100,7,6,7,6,94,7,6,7,6,91,7,6,7,6,93,"Happy","Basketball","Diagnostic",6.5,94,1.11111535476576
"R_3338clEAvXhnNLz","Alex",7,6,7,6,91,2022-01-31 06:45:46,2022-01-31 06:49:14,100,207,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,6,7,6,100,7,6,7,6,96,7,6,7,6,100,7,6,7,6,94,7,6,7,6,91,7,6,7,6,93,"Happy","Basketball","Diagnostic",6.5,91,1.05283016916932
"R_3338clEAvXhnNLz","Robin",7,6,7,6,93,2022-01-31 06:45:46,2022-01-31 06:49:14,100,207,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,6,7,6,100,7,6,7,6,96,7,6,7,6,100,7,6,7,6,94,7,6,7,6,91,7,6,7,6,93,"Happy","Basketball","Diagnostic",6.5,93,1.09168695956695
"R_1DqJm2GkCcHKhD3","Sam",5,6,5,6,65,2022-01-31 06:46:28,2022-01-31 06:49:15,100,167,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",47,"Male",NA,5,6,5,6,65,5,6,5,5,77,6,7,5,6,89,6,5,5,7,48,6,7,5,6,71,6,7,6,5,61,"Happy","Baseball","Diagnostic",5.5,65,0.235242124138533
"R_1DqJm2GkCcHKhD3","Jackie",5,6,5,5,77,2022-01-31 06:46:28,2022-01-31 06:49:15,100,167,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",47,"Male",NA,5,6,5,6,65,5,6,5,5,77,6,7,5,6,89,6,5,5,7,48,6,7,5,6,71,6,7,6,5,61,"Happy","Baseball","Non-Diagnostic",5.25,77,0.390270424058869
"R_1DqJm2GkCcHKhD3","Charlie",6,7,5,6,89,2022-01-31 06:46:28,2022-01-31 06:49:15,100,167,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",47,"Male",NA,5,6,5,6,65,5,6,5,5,77,6,7,5,6,89,6,5,5,7,48,6,7,5,6,71,6,7,6,5,61,"Happy","Baseball","Non-Diagnostic",6,89,0.857748493840865
"R_1DqJm2GkCcHKhD3","Francis",6,5,5,7,48,2022-01-31 06:46:28,2022-01-31 06:49:15,100,167,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",47,"Male",NA,5,6,5,6,65,5,6,5,5,77,6,7,5,6,89,6,5,5,7,48,6,7,5,6,71,6,7,6,5,61,"Happy","Baseball","Diagnostic",5.75,48,-0.0169281517758647
"R_1DqJm2GkCcHKhD3","Alex",6,7,5,6,71,2022-01-31 06:46:28,2022-01-31 06:49:15,100,167,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",47,"Male",NA,5,6,5,6,65,5,6,5,5,77,6,7,5,6,89,6,5,5,7,48,6,7,5,6,71,6,7,6,5,61,"Happy","Baseball","Diagnostic",6,71,0.508037380262239
"R_1DqJm2GkCcHKhD3","Robin",6,7,6,5,61,2022-01-31 06:46:28,2022-01-31 06:49:15,100,167,TRUE,2022-01-31 06:49:15,NA,NA,NA,NA,"anonymous","EN","Yes",47,"Male",NA,5,6,5,6,65,5,6,5,5,77,6,7,5,6,89,6,5,5,7,48,6,7,5,6,71,6,7,6,5,61,"Happy","Baseball","Diagnostic",6,61,0.313753428274114
"R_2sXgeqRhJDv6Wdh","Sam",5,6,7,6,82,2022-01-31 06:46:10,2022-01-31 06:49:17,100,187,TRUE,2022-01-31 06:49:18,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Female",NA,5,6,7,6,82,6,7,6,7,85,6,7,6,7,84,5,6,7,6,83,5,6,7,6,84,5,7,6,6,84,"Happy","Bowling","Diagnostic",6,82,0.721749727449178
"R_2sXgeqRhJDv6Wdh","Jackie",6,7,6,7,85,2022-01-31 06:46:10,2022-01-31 06:49:17,100,187,TRUE,2022-01-31 06:49:18,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Female",NA,5,6,7,6,82,6,7,6,7,85,6,7,6,7,84,5,6,7,6,83,5,6,7,6,84,5,7,6,6,84,"Happy","Bowling","Non-Diagnostic",6.5,85,0.936259797976446
"R_2sXgeqRhJDv6Wdh","Charlie",6,7,6,7,84,2022-01-31 06:46:10,2022-01-31 06:49:17,100,187,TRUE,2022-01-31 06:49:18,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Female",NA,5,6,7,6,82,6,7,6,7,85,6,7,6,7,84,5,6,7,6,83,5,6,7,6,84,5,7,6,6,84,"Happy","Bowling","Non-Diagnostic",6.5,84,0.916831402777634
"R_2sXgeqRhJDv6Wdh","Francis",5,6,7,6,83,2022-01-31 06:46:10,2022-01-31 06:49:17,100,187,TRUE,2022-01-31 06:49:18,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Female",NA,5,6,7,6,82,6,7,6,7,85,6,7,6,7,84,5,6,7,6,83,5,6,7,6,84,5,7,6,6,84,"Happy","Bowling","Diagnostic",6,83,0.74117812264799
"R_2sXgeqRhJDv6Wdh","Alex",5,6,7,6,84,2022-01-31 06:46:10,2022-01-31 06:49:17,100,187,TRUE,2022-01-31 06:49:18,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Female",NA,5,6,7,6,82,6,7,6,7,85,6,7,6,7,84,5,6,7,6,83,5,6,7,6,84,5,7,6,6,84,"Happy","Bowling","Diagnostic",6,84,0.760606517846803
"R_2sXgeqRhJDv6Wdh","Robin",5,7,6,6,84,2022-01-31 06:46:10,2022-01-31 06:49:17,100,187,TRUE,2022-01-31 06:49:18,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Female",NA,5,6,7,6,82,6,7,6,7,85,6,7,6,7,84,5,6,7,6,83,5,6,7,6,84,5,7,6,6,84,"Happy","Bowling","Diagnostic",6,84,0.760606517846803
"R_2DP2f9dDQ3GB4Pw","Sam",1,1,1,1,7,2022-01-31 06:45:47,2022-01-31 06:49:21,100,214,TRUE,2022-01-31 06:49:21,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,1,1,1,1,7,4,4,4,4,50,4,4,4,4,50,3,3,4,3,36,2,2,4,2,24,2,2,1,2,14,"None of the above","Soccer","Diagnostic",1,7,-2.29762876177007
"R_2DP2f9dDQ3GB4Pw","Jackie",4,4,4,4,50,2022-01-31 06:45:47,2022-01-31 06:49:21,100,214,TRUE,2022-01-31 06:49:21,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,1,1,1,1,7,4,4,4,4,50,4,4,4,4,50,3,3,4,3,36,2,2,4,2,24,2,2,1,2,14,"None of the above","Soccer","Non-Diagnostic",4,50,-0.524858458636147
"R_2DP2f9dDQ3GB4Pw","Charlie",4,4,4,4,50,2022-01-31 06:45:47,2022-01-31 06:49:21,100,214,TRUE,2022-01-31 06:49:21,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,1,1,1,1,7,4,4,4,4,50,4,4,4,4,50,3,3,4,3,36,2,2,4,2,24,2,2,1,2,14,"None of the above","Soccer","Non-Diagnostic",4,50,-0.524858458636147
"R_2DP2f9dDQ3GB4Pw","Francis",3,3,4,3,36,2022-01-31 06:45:47,2022-01-31 06:49:21,100,214,TRUE,2022-01-31 06:49:21,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,1,1,1,1,7,4,4,4,4,50,4,4,4,4,50,3,3,4,3,36,2,2,4,2,24,2,2,1,2,14,"None of the above","Soccer","Diagnostic",3.25,36,-1.03119331881577
"R_2DP2f9dDQ3GB4Pw","Alex",2,2,4,2,24,2022-01-31 06:45:47,2022-01-31 06:49:21,100,214,TRUE,2022-01-31 06:49:21,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,1,1,1,1,7,4,4,4,4,50,4,4,4,4,50,3,3,4,3,36,2,2,4,2,24,2,2,1,2,14,"None of the above","Soccer","Diagnostic",2.5,24,-1.49867138859777
"R_2DP2f9dDQ3GB4Pw","Robin",2,2,1,2,14,2022-01-31 06:45:47,2022-01-31 06:49:21,100,214,TRUE,2022-01-31 06:49:21,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,1,1,1,1,7,4,4,4,4,50,4,4,4,4,50,3,3,4,3,36,2,2,4,2,24,2,2,1,2,14,"None of the above","Soccer","Diagnostic",1.75,14,-1.92729266798214
"R_1DXVEkEtwgowroo","Sam",5,6,5,5,78,2022-01-31 06:46:16,2022-01-31 06:49:25,100,189,TRUE,2022-01-31 06:49:25,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,5,6,5,5,78,5,6,5,5,76,6,6,5,5,72,6,5,5,4,77,5,6,6,5,76,5,6,5,5,73,"None of the above","Soccer","Diagnostic",5.25,78,0.409698819257681
"R_1DXVEkEtwgowroo","Jackie",5,6,5,5,76,2022-01-31 06:46:16,2022-01-31 06:49:25,100,189,TRUE,2022-01-31 06:49:25,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,5,6,5,5,78,5,6,5,5,76,6,6,5,5,72,6,5,5,4,77,5,6,6,5,76,5,6,5,5,73,"None of the above","Soccer","Non-Diagnostic",5.25,76,0.370842028860056
"R_1DXVEkEtwgowroo","Charlie",6,6,5,5,72,2022-01-31 06:46:16,2022-01-31 06:49:25,100,189,TRUE,2022-01-31 06:49:25,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,5,6,5,5,78,5,6,5,5,76,6,6,5,5,72,6,5,5,4,77,5,6,6,5,76,5,6,5,5,73,"None of the above","Soccer","Non-Diagnostic",5.5,72,0.371240890530221
"R_1DXVEkEtwgowroo","Francis",6,5,5,4,77,2022-01-31 06:46:16,2022-01-31 06:49:25,100,189,TRUE,2022-01-31 06:49:25,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,5,6,5,5,78,5,6,5,5,76,6,6,5,5,72,6,5,5,4,77,5,6,6,5,76,5,6,5,5,73,"None of the above","Soccer","Diagnostic",5,77,0.312157981593453
"R_1DXVEkEtwgowroo","Alex",5,6,6,5,76,2022-01-31 06:46:16,2022-01-31 06:49:25,100,189,TRUE,2022-01-31 06:49:25,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,5,6,5,5,78,5,6,5,5,76,6,6,5,5,72,6,5,5,4,77,5,6,6,5,76,5,6,5,5,73,"None of the above","Soccer","Diagnostic",5.5,76,0.448954471325472
"R_1DXVEkEtwgowroo","Robin",5,6,5,5,73,2022-01-31 06:46:16,2022-01-31 06:49:25,100,189,TRUE,2022-01-31 06:49:25,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,5,6,5,5,78,5,6,5,5,76,6,6,5,5,72,6,5,5,4,77,5,6,6,5,76,5,6,5,5,73,"None of the above","Soccer","Diagnostic",5.25,73,0.312556843263619
"R_1H15fjmpqoKXHa2","Sam",7,5,6,6,88,2022-01-31 06:46:02,2022-01-31 06:49:28,100,206,TRUE,2022-01-31 06:49:28,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,5,6,6,88,5,7,6,6,75,6,7,6,6,77,7,5,6,6,85,5,6,6,6,78,5,7,6,6,88,"None of the above","Soccer","Diagnostic",6,88,0.838320098642053
"R_1H15fjmpqoKXHa2","Jackie",5,7,6,6,75,2022-01-31 06:46:02,2022-01-31 06:49:28,100,206,TRUE,2022-01-31 06:49:28,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,5,6,6,88,5,7,6,6,75,6,7,6,6,77,7,5,6,6,85,5,6,6,6,78,5,7,6,6,88,"None of the above","Soccer","Non-Diagnostic",6,75,0.58575096105749
"R_1H15fjmpqoKXHa2","Charlie",6,7,6,6,77,2022-01-31 06:46:02,2022-01-31 06:49:28,100,206,TRUE,2022-01-31 06:49:28,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,5,6,6,88,5,7,6,6,75,6,7,6,6,77,7,5,6,6,85,5,6,6,6,78,5,7,6,6,88,"None of the above","Soccer","Non-Diagnostic",6.25,77,0.70272019392053
"R_1H15fjmpqoKXHa2","Francis",7,5,6,6,85,2022-01-31 06:46:02,2022-01-31 06:49:28,100,206,TRUE,2022-01-31 06:49:28,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,5,6,6,88,5,7,6,6,75,6,7,6,6,77,7,5,6,6,85,5,6,6,6,78,5,7,6,6,88,"None of the above","Soccer","Diagnostic",6,85,0.780034913045615
"R_1H15fjmpqoKXHa2","Alex",5,6,6,6,78,2022-01-31 06:46:02,2022-01-31 06:49:28,100,206,TRUE,2022-01-31 06:49:28,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,5,6,6,88,5,7,6,6,75,6,7,6,6,77,7,5,6,6,85,5,6,6,6,78,5,7,6,6,88,"None of the above","Soccer","Diagnostic",5.75,78,0.565923704188512
"R_1H15fjmpqoKXHa2","Robin",5,7,6,6,88,2022-01-31 06:46:02,2022-01-31 06:49:28,100,206,TRUE,2022-01-31 06:49:28,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,5,6,6,88,5,7,6,6,75,6,7,6,6,77,7,5,6,6,85,5,6,6,6,78,5,7,6,6,88,"None of the above","Soccer","Diagnostic",6,88,0.838320098642053
"R_2905V7vE4I1tzbQ","Sam",5,4,5,5,57,2022-01-31 06:46:51,2022-01-31 06:49:29,100,157,TRUE,2022-01-31 06:49:29,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,5,4,5,5,57,5,5,3,5,66,5,4,5,5,65,4,5,5,4,56,5,4,5,6,59,6,5,4,5,61,"Satisfied","Soccer","Diagnostic",4.75,57,-0.154522364848213
"R_2905V7vE4I1tzbQ","Jackie",5,5,3,5,66,2022-01-31 06:46:51,2022-01-31 06:49:29,100,157,TRUE,2022-01-31 06:49:29,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,5,4,5,5,57,5,5,3,5,66,5,4,5,5,65,4,5,5,4,56,5,4,5,6,59,6,5,4,5,61,"Satisfied","Soccer","Non-Diagnostic",4.5,66,-0.0577792505243155
"R_2905V7vE4I1tzbQ","Charlie",5,4,5,5,65,2022-01-31 06:46:51,2022-01-31 06:49:29,100,157,TRUE,2022-01-31 06:49:29,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,5,4,5,5,57,5,5,3,5,66,5,4,5,5,65,4,5,5,4,56,5,4,5,6,59,6,5,4,5,61,"Satisfied","Soccer","Non-Diagnostic",4.75,65,0.000904796742287293
"R_2905V7vE4I1tzbQ","Francis",4,5,5,4,56,2022-01-31 06:46:51,2022-01-31 06:49:29,100,157,TRUE,2022-01-31 06:49:29,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,5,4,5,5,57,5,5,3,5,66,5,4,5,5,65,4,5,5,4,56,5,4,5,6,59,6,5,4,5,61,"Satisfied","Soccer","Diagnostic",4.5,56,-0.252063202512441
"R_2905V7vE4I1tzbQ","Alex",5,4,5,6,59,2022-01-31 06:46:51,2022-01-31 06:49:29,100,157,TRUE,2022-01-31 06:49:29,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,5,4,5,5,57,5,5,3,5,66,5,4,5,5,65,4,5,5,4,56,5,4,5,6,59,6,5,4,5,61,"Satisfied","Soccer","Diagnostic",5,59,-0.0375531319851727
"R_2905V7vE4I1tzbQ","Robin",6,5,4,5,61,2022-01-31 06:46:51,2022-01-31 06:49:29,100,157,TRUE,2022-01-31 06:49:29,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,5,4,5,5,57,5,5,3,5,66,5,4,5,5,65,4,5,5,4,56,5,4,5,6,59,6,5,4,5,61,"Satisfied","Soccer","Diagnostic",5,61,0.00130365841245243
"R_cSkgpxyMjTiauu5","Sam",4,5,5,4,60,2022-01-31 06:46:55,2022-01-31 06:49:30,100,154,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,4,5,5,4,60,4,5,6,4,60,5,6,4,4,60,5,6,7,6,56,6,7,6,4,70,6,7,6,5,60,"None of the above","Basketball","Diagnostic",4.5,60,-0.174349621717191
"R_cSkgpxyMjTiauu5","Jackie",4,5,6,4,60,2022-01-31 06:46:55,2022-01-31 06:49:30,100,154,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,4,5,5,4,60,4,5,6,4,60,5,6,4,4,60,5,6,7,6,56,6,7,6,4,70,6,7,6,5,60,"None of the above","Basketball","Non-Diagnostic",4.75,60,-0.0962371792517755
"R_cSkgpxyMjTiauu5","Charlie",5,6,4,4,60,2022-01-31 06:46:55,2022-01-31 06:49:30,100,154,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,4,5,5,4,60,4,5,6,4,60,5,6,4,4,60,5,6,7,6,56,6,7,6,4,70,6,7,6,5,60,"None of the above","Basketball","Non-Diagnostic",4.75,60,-0.0962371792517755
"R_cSkgpxyMjTiauu5","Francis",5,6,7,6,56,2022-01-31 06:46:55,2022-01-31 06:49:30,100,154,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,4,5,5,4,60,4,5,6,4,60,5,6,4,4,60,5,6,7,6,56,6,7,6,4,70,6,7,6,5,60,"None of the above","Basketball","Diagnostic",6,56,0.216611452280051
"R_cSkgpxyMjTiauu5","Alex",6,7,6,4,70,2022-01-31 06:46:55,2022-01-31 06:49:30,100,154,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,4,5,5,4,60,4,5,6,4,60,5,6,4,4,60,5,6,7,6,56,6,7,6,4,70,6,7,6,5,60,"None of the above","Basketball","Diagnostic",5.75,70,0.410496542598012
"R_cSkgpxyMjTiauu5","Robin",6,7,6,5,60,2022-01-31 06:46:55,2022-01-31 06:49:30,100,154,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,4,5,5,4,60,4,5,6,4,60,5,6,4,4,60,5,6,7,6,56,6,7,6,4,70,6,7,6,5,60,"None of the above","Basketball","Diagnostic",6,60,0.294325033075301
"R_xbKn7SEoJOJhpAd","Sam",3,2,4,3,30,2022-01-31 06:46:05,2022-01-31 06:49:30,100,205,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,3,2,4,3,30,4,4,6,4,65,4,4,6,4,60,3,3,4,4,40,3,1,2,2,15,3,2,1,2,20,"None of the above","Soccer","Diagnostic",3,30,-1.22587613247406
"R_xbKn7SEoJOJhpAd","Jackie",4,4,6,4,65,2022-01-31 06:46:05,2022-01-31 06:49:30,100,205,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,3,2,4,3,30,4,4,6,4,65,4,4,6,4,60,3,3,4,4,40,3,1,2,2,15,3,2,1,2,20,"None of the above","Soccer","Non-Diagnostic",4.5,65,-0.0772076457231281
"R_xbKn7SEoJOJhpAd","Charlie",4,4,6,4,60,2022-01-31 06:46:05,2022-01-31 06:49:30,100,205,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,3,2,4,3,30,4,4,6,4,65,4,4,6,4,60,3,3,4,4,40,3,1,2,2,15,3,2,1,2,20,"None of the above","Soccer","Non-Diagnostic",4.5,60,-0.174349621717191
"R_xbKn7SEoJOJhpAd","Francis",3,3,4,4,40,2022-01-31 06:46:05,2022-01-31 06:49:30,100,205,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,3,2,4,3,30,4,4,6,4,65,4,4,6,4,60,3,3,4,4,40,3,1,2,2,15,3,2,1,2,20,"None of the above","Soccer","Diagnostic",3.5,40,-0.875367295555104
"R_xbKn7SEoJOJhpAd","Alex",3,1,2,2,15,2022-01-31 06:46:05,2022-01-31 06:49:30,100,205,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,3,2,4,3,30,4,4,6,4,65,4,4,6,4,60,3,3,4,4,40,3,1,2,2,15,3,2,1,2,20,"None of the above","Soccer","Diagnostic",2,15,-1.82975183031791
"R_xbKn7SEoJOJhpAd","Robin",3,2,1,2,20,2022-01-31 06:46:05,2022-01-31 06:49:30,100,205,TRUE,2022-01-31 06:49:31,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Male",NA,3,2,4,3,30,4,4,6,4,65,4,4,6,4,60,3,3,4,4,40,3,1,2,2,15,3,2,1,2,20,"None of the above","Soccer","Diagnostic",2,20,-1.73260985432385
"R_3hbVwNJTZXCi7XW","Sam",1,1,1,1,0,2022-01-31 06:46:31,2022-01-31 06:49:36,100,184,TRUE,2022-01-31 06:49:36,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,1,1,1,1,0,6,6,7,7,95,6,6,6,6,85,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,"None of the above","Swimming","Diagnostic",1,0,-2.43362752816176
"R_3hbVwNJTZXCi7XW","Jackie",6,6,7,7,95,2022-01-31 06:46:31,2022-01-31 06:49:36,100,184,TRUE,2022-01-31 06:49:36,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,1,1,1,1,0,6,6,7,7,95,6,6,6,6,85,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,"None of the above","Swimming","Non-Diagnostic",6.5,95,1.13054374996457
"R_3hbVwNJTZXCi7XW","Charlie",6,6,6,6,85,2022-01-31 06:46:31,2022-01-31 06:49:36,100,184,TRUE,2022-01-31 06:49:36,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,1,1,1,1,0,6,6,7,7,95,6,6,6,6,85,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,"None of the above","Swimming","Non-Diagnostic",6,85,0.780034913045615
"R_3hbVwNJTZXCi7XW","Francis",1,1,1,1,0,2022-01-31 06:46:31,2022-01-31 06:49:36,100,184,TRUE,2022-01-31 06:49:36,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,1,1,1,1,0,6,6,7,7,95,6,6,6,6,85,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,"None of the above","Swimming","Diagnostic",1,0,-2.43362752816176
